,X,Y,value
122,441886.0,34.0,9.5
123,441886.0,35.0,9.5
124,406046.0,5.0,10.417735020029452
125,406046.0,6.0,10.440717847981478
126,406046.0,7.0,10.50334002087177
127,406046.0,8.0,10.449193511970323
128,406046.0,9.0,9.5
129,406046.0,10.0,10.503406463559198
130,406046.0,11.0,10.50323273156105
131,406046.0,12.0,10.503230236323834
132,406046.0,13.0,9.5
133,406046.0,14.0,9.5
134,406046.0,15.0,9.5
135,406046.0,16.0,9.5
136,406046.0,17.0,9.5
137,406046.0,18.0,9.5
138,406046.0,19.0,9.5
139,406046.0,20.0,9.5
140,406046.0,21.0,9.5
141,406046.0,22.0,9.5
142,406046.0,23.0,9.5
143,406046.0,24.0,9.5
144,406046.0,25.0,9.5
145,406046.0,26.0,9.5
146,406046.0,27.0,9.5
147,406046.0,28.0,9.5
148,406046.0,29.0,9.5
149,406046.0,30.0,9.5
150,406046.0,31.0,9.5
151,406046.0,32.0,9.5
152,406046.0,33.0,9.5
153,406046.0,34.0,9.5
154,406046.0,35.0,9.5
155,194592.0,5.0,9.5
156,194592.0,6.0,9.5
157,194592.0,7.0,9.5
158,194592.0,8.0,9.5
159,194592.0,9.0,9.5
160,194592.0,10.0,9.5
161,194592.0,11.0,9.5
162,194592.0,12.0,9.5
163,194592.0,13.0,9.5
164,194592.0,14.0,9.5
165,194592.0,15.0,9.5
166,194592.0,16.0,9.5
167,194592.0,17.0,9.5
168,194592.0,18.0,9.5
169,194592.0,19.0,9.5
170,194592.0,20.0,9.5
171,194592.0,21.0,9.5
172,194592.0,22.0,9.5
173,194592.0,23.0,9.5
174,194592.0,24.0,9.5
175,194592.0,25.0,9.5
176,194592.0,26.0,9.5
177,194592.0,27.0,9.5
178,194592.0,28.0,9.5
179,194592.0,29.0,9.5
180,194592.0,30.0,9.5
181,194592.0,31.0,9.5
182,194592.0,32.0,9.5
183,194592.0,33.0,9.5
184,194592.0,34.0,9.5
185,194592.0,35.0,9.5
186,391204.0,5.0,10.450631753335156
187,391204.0,6.0,10.503440972809422
188,391204.0,7.0,10.50341105151022
189,391204.0,8.0,10.5032336672734
190,391204.0,9.0,9.5
191,391204.0,10.0,10.503393464250328
192,391204.0,11.0,9.5
193,391204.0,12.0,9.5
194,391204.0,13.0,9.5
195,391204.0,14.0,9.5
196,391204.0,15.0,9.5
197,391204.0,16.0,9.5
198,391204.0,17.0,9.5
199,391204.0,18.0,9.5
200,391204.0,19.0,9.5
201,391204.0,20.0,9.5
202,391204.0,21.0,9.5
203,391204.0,22.0,9.5
204,391204.0,23.0,9.5
205,391204.0,24.0,9.5
206,391204.0,25.0,9.5
207,391204.0,26.0,9.5
208,391204.0,27.0,9.5
209,391204.0,28.0,9.5
210,391204.0,29.0,9.5
211,391204.0,30.0,9.5
212,391204.0,31.0,9.5
213,391204.0,32.0,9.5
214,391204.0,33.0,9.5
215,391204.0,34.0,9.5
216,391204.0,35.0,9.5
217,412716.0,5.0,10.487254243397082
218,412716.0,6.0,10.503240278094252
219,412716.0,7.0,10.503251058457383
220,412716.0,8.0,10.503383353559935
221,412716.0,9.0,9.5
222,412716.0,10.0,10.503238903963203
223,412716.0,11.0,10.503232432132913
224,412716.0,12.0,9.5
225,412716.0,13.0,9.5
226,412716.0,14.0,9.5
227,412716.0,15.0,9.5
228,412716.0,16.0,9.5
229,412716.0,17.0,9.5
230,412716.0,18.0,10.503230236323834
231,412716.0,19.0,9.5
232,412716.0,20.0,9.5
233,412716.0,21.0,9.5
234,412716.0,22.0,9.5
235,412716.0,23.0,9.5
236,412716.0,24.0,9.5
237,412716.0,25.0,9.5
238,412716.0,26.0,9.5
239,412716.0,27.0,9.5
240,412716.0,28.0,9.5
241,412716.0,29.0,9.5
242,412716.0,30.0,9.5
243,412716.0,31.0,9.5
244,412716.0,32.0,9.5
245,412716.0,33.0,9.5
246,412716.0,34.0,9.5
247,412716.0,35.0,9.5
248,294445.0,5.0,9.5
249,294445.0,6.0,9.5
250,294445.0,7.0,9.5
251,294445.0,8.0,9.5
252,294445.0,9.0,9.5
253,294445.0,10.0,9.5
254,294445.0,11.0,9.5
255,294445.0,12.0,9.5
256,294445.0,13.0,9.5
257,294445.0,14.0,9.5
258,294445.0,15.0,9.5
259,294445.0,16.0,9.5
260,294445.0,17.0,9.5
261,294445.0,18.0,9.5
262,294445.0,19.0,9.5
263,294445.0,20.0,9.5
264,294445.0,21.0,9.5
265,294445.0,22.0,9.5
266,294445.0,23.0,9.5
267,294445.0,24.0,9.5
268,294445.0,25.0,9.5
269,294445.0,26.0,9.5
270,294445.0,27.0,9.5
271,294445.0,28.0,9.5
272,294445.0,29.0,9.5
273,294445.0,30.0,9.5
274,294445.0,31.0,9.5
275,294445.0,32.0,9.5
276,294445.0,33.0,9.5
277,294445.0,34.0,9.5
278,294445.0,35.0,9.5
279,387122.0,5.0,10.446104920565208
280,387122.0,6.0,10.503230236323834
281,387122.0,7.0,10.5032336672734
282,387122.0,8.0,9.5
283,387122.0,9.0,9.5
284,387122.0,10.0,9.5
285,387122.0,11.0,9.5
286,387122.0,12.0,9.5
287,387122.0,13.0,9.5
288,387122.0,14.0,9.5
289,387122.0,15.0,9.5
290,387122.0,16.0,9.5
291,387122.0,17.0,9.5
292,387122.0,18.0,9.5
293,387122.0,19.0,9.5
294,387122.0,20.0,9.5
295,387122.0,21.0,9.5
296,387122.0,22.0,9.5
297,387122.0,23.0,9.5
298,387122.0,24.0,9.5
299,387122.0,25.0,9.5
300,387122.0,26.0,9.5
301,387122.0,27.0,9.5
302,387122.0,28.0,9.5
303,387122.0,29.0,9.5
304,387122.0,30.0,9.5
305,387122.0,31.0,9.5
306,387122.0,32.0,9.5
307,387122.0,33.0,9.5
308,387122.0,34.0,9.5
309,387122.0,35.0,9.5
310,398900.0,5.0,10.461580315368185
311,398900.0,6.0,10.465536357120659
312,398900.0,7.0,10.407944759093656
313,398900.0,8.0,10.466928667630492
314,398900.0,9.0,10.50326646655709
315,398900.0,10.0,9.5
316,398900.0,11.0,9.5
317,398900.0,12.0,9.5
318,398900.0,13.0,9.5
319,398900.0,14.0,9.5
320,398900.0,15.0,9.5
321,398900.0,16.0,9.5
322,398900.0,17.0,9.5
323,398900.0,18.0,9.5
324,398900.0,19.0,9.5
325,398900.0,20.0,9.5
326,398900.0,21.0,9.5
327,398900.0,22.0,9.5
328,398900.0,23.0,9.5
329,398900.0,24.0,9.5
330,398900.0,25.0,9.5
331,398900.0,26.0,9.5
332,398900.0,27.0,9.5
333,398900.0,28.0,9.5
334,398900.0,29.0,9.5
335,398900.0,30.0,9.5
336,398900.0,31.0,9.5
337,398900.0,32.0,9.5
338,398900.0,33.0,9.5
339,398900.0,34.0,9.5
340,398900.0,35.0,9.5
341,378421.0,5.0,10.369839012912207
342,378421.0,6.0,10.378081732005947
343,378421.0,7.0,9.5
344,378421.0,8.0,9.5
345,378421.0,9.0,9.5
346,378421.0,10.0,9.5
347,378421.0,11.0,9.5
348,378421.0,12.0,9.5
349,378421.0,13.0,9.5
350,378421.0,14.0,9.5
351,378421.0,15.0,9.5
352,378421.0,16.0,9.5
353,378421.0,17.0,9.5
354,378421.0,18.0,9.5
355,378421.0,19.0,9.5
356,378421.0,20.0,9.5
357,378421.0,21.0,9.5
358,378421.0,22.0,9.5
359,378421.0,23.0,9.5
360,378421.0,24.0,9.5
361,378421.0,25.0,9.5
362,378421.0,26.0,9.5
363,378421.0,27.0,9.5
364,378421.0,28.0,9.5
365,378421.0,29.0,9.5
366,378421.0,30.0,9.5
367,378421.0,31.0,9.5
368,378421.0,32.0,9.5
369,378421.0,33.0,9.5
370,378421.0,34.0,9.5
371,378421.0,35.0,9.5
372,299575.0,5.0,9.5
373,299575.0,6.0,9.5
374,299575.0,7.0,9.5
375,299575.0,8.0,9.5
376,299575.0,9.0,9.5
377,299575.0,10.0,9.5
378,299575.0,11.0,9.5
379,299575.0,12.0,9.5
380,299575.0,13.0,9.5
381,299575.0,14.0,9.5
382,299575.0,15.0,9.5
383,299575.0,16.0,9.5
384,299575.0,17.0,9.5
385,299575.0,18.0,9.5
386,299575.0,19.0,9.5
387,299575.0,20.0,9.5
388,299575.0,21.0,9.5
389,299575.0,22.0,9.5
390,299575.0,23.0,9.5
391,299575.0,24.0,9.5
392,299575.0,25.0,9.5
393,299575.0,26.0,9.5
394,299575.0,27.0,9.5
395,299575.0,28.0,9.5
396,299575.0,29.0,9.5
397,299575.0,30.0,9.5
398,299575.0,31.0,9.5
399,299575.0,32.0,9.5
400,299575.0,33.0,9.5
401,299575.0,34.0,9.5
402,299575.0,35.0,9.5
403,464441.0,5.0,9.5
404,464441.0,6.0,9.5
405,464441.0,7.0,9.5
406,464441.0,8.0,9.5
407,464441.0,9.0,9.5
408,464441.0,10.0,9.5
409,464441.0,11.0,9.5
410,464441.0,12.0,9.5
411,464441.0,13.0,9.5
412,464441.0,14.0,9.5
413,464441.0,15.0,9.5
414,464441.0,16.0,9.5
415,464441.0,17.0,9.5
416,464441.0,18.0,9.5
417,464441.0,19.0,9.5
418,464441.0,20.0,9.5
419,464441.0,21.0,9.5
420,464441.0,22.0,9.5
421,464441.0,23.0,9.5
422,464441.0,24.0,9.5
423,464441.0,25.0,9.5
424,464441.0,26.0,9.5
425,464441.0,27.0,9.5
426,464441.0,28.0,9.5
427,464441.0,29.0,9.5
428,464441.0,30.0,9.5
429,464441.0,31.0,9.5
430,464441.0,32.0,9.5
431,464441.0,33.0,9.5
432,464441.0,34.0,9.5
433,464441.0,35.0,9.5
434,389184.0,5.0,10.503253414065396
435,389184.0,6.0,10.50323620318508
436,389184.0,7.0,10.503259298112427
437,389184.0,8.0,9.5
438,389184.0,9.0,9.5
439,389184.0,10.0,9.5
440,389184.0,11.0,9.5
441,389184.0,12.0,9.5
442,389184.0,13.0,9.5
443,389184.0,14.0,9.5
444,389184.0,15.0,9.5
445,389184.0,16.0,9.5
446,389184.0,17.0,9.5
447,389184.0,18.0,9.5
448,389184.0,19.0,9.5
449,389184.0,20.0,9.5
450,389184.0,21.0,9.5
451,389184.0,22.0,9.5
452,389184.0,23.0,9.5
453,389184.0,24.0,9.5
454,389184.0,25.0,9.5
455,389184.0,26.0,9.5
456,389184.0,27.0,9.5
457,389184.0,28.0,9.5
458,389184.0,29.0,9.5
459,389184.0,30.0,9.5
460,389184.0,31.0,9.5
461,389184.0,32.0,9.5
462,389184.0,33.0,9.5
463,389184.0,34.0,9.5
464,389184.0,35.0,9.5
465,421953.0,5.0,10.503265756172976
466,421953.0,6.0,10.503245606886134
467,421953.0,7.0,10.50323265817181
468,421953.0,8.0,10.503233125545304
469,421953.0,9.0,10.472486882638973
470,421953.0,10.0,10.503230236323834
471,421953.0,11.0,10.503230236323834
472,421953.0,12.0,10.50323522679204
473,421953.0,13.0,10.503230236323834
474,421953.0,14.0,10.503230236323834
475,421953.0,15.0,10.503247802661463
476,421953.0,16.0,9.5
477,421953.0,17.0,9.5
478,421953.0,18.0,9.5
479,421953.0,19.0,9.5
480,421953.0,20.0,9.5
481,421953.0,21.0,9.5
482,421953.0,22.0,9.5
483,421953.0,23.0,9.5
484,421953.0,24.0,9.5
485,421953.0,25.0,9.5
486,421953.0,26.0,9.5
487,421953.0,27.0,9.5
488,421953.0,28.0,9.5
489,421953.0,29.0,9.5
490,421953.0,30.0,9.5
491,421953.0,31.0,9.5
492,421953.0,32.0,9.5
493,421953.0,33.0,9.5
494,421953.0,34.0,9.5
495,421953.0,35.0,9.5
496,452181.0,5.0,10.503247772164615
497,452181.0,6.0,10.503230236323834
498,452181.0,7.0,10.503230236323834
499,452181.0,8.0,10.503230236323834
500,452181.0,9.0,10.503230236323834
501,452181.0,10.0,10.503230236323834
502,452181.0,11.0,10.503230236323834
503,452181.0,12.0,10.503230236323834
504,452181.0,13.0,10.503230236323834
505,452181.0,14.0,10.503230236323834
506,452181.0,15.0,10.503230236323834
507,452181.0,16.0,10.503230236323834
508,452181.0,17.0,10.503230236323834
509,452181.0,18.0,10.503230236323834
510,452181.0,19.0,10.503230236323834
511,452181.0,20.0,9.5
512,452181.0,21.0,10.503230236323834
513,452181.0,22.0,9.5
514,452181.0,23.0,10.503230236323834
515,452181.0,24.0,10.503230236323834
516,452181.0,25.0,9.5
517,452181.0,26.0,9.5
518,452181.0,27.0,9.5
519,452181.0,28.0,9.5
520,452181.0,29.0,9.5
521,452181.0,30.0,9.5
522,452181.0,31.0,9.5
523,452181.0,32.0,9.5
524,452181.0,33.0,9.5
525,452181.0,34.0,9.5
526,452181.0,35.0,9.5
527,402537.0,5.0,10.468830733265776
528,402537.0,6.0,10.503234048489293
529,402537.0,7.0,10.503274151589336
530,402537.0,8.0,10.503244556731012
531,402537.0,9.0,10.50323858991961
532,402537.0,10.0,10.503264545289799
533,402537.0,11.0,10.50323273156105
534,402537.0,12.0,9.5
535,402537.0,13.0,9.5
536,402537.0,14.0,9.5
537,402537.0,15.0,9.5
538,402537.0,16.0,9.5
539,402537.0,17.0,9.5
540,402537.0,18.0,9.5
541,402537.0,19.0,9.5
542,402537.0,20.0,9.5
543,402537.0,21.0,9.5
544,402537.0,22.0,9.5
545,402537.0,23.0,9.5
546,402537.0,24.0,9.5
547,402537.0,25.0,9.5
548,402537.0,26.0,9.5
549,402537.0,27.0,9.5
550,402537.0,28.0,9.5
551,402537.0,29.0,9.5
552,402537.0,30.0,9.5
553,402537.0,31.0,9.5
554,402537.0,32.0,9.5
555,402537.0,33.0,9.5
556,402537.0,34.0,9.5
557,402537.0,35.0,9.5
558,414316.0,5.0,10.503249490455639
559,414316.0,6.0,10.503243152778591
560,414316.0,7.0,10.503240529137221
561,414316.0,8.0,10.5032336672734
562,414316.0,9.0,10.503230236323834
563,414316.0,10.0,10.50335672615947
564,414316.0,11.0,10.50323572583749
565,414316.0,12.0,10.503234353461902
566,414316.0,13.0,9.5
567,414316.0,14.0,9.5
568,414316.0,15.0,10.503238309127608
569,414316.0,16.0,9.5
570,414316.0,17.0,9.5
571,414316.0,18.0,9.5
572,414316.0,19.0,9.5
573,414316.0,20.0,9.5
574,414316.0,21.0,9.5
575,414316.0,22.0,9.5
576,414316.0,23.0,9.5
577,414316.0,24.0,9.5
578,414316.0,25.0,9.5
579,414316.0,26.0,9.5
580,414316.0,27.0,9.5
581,414316.0,28.0,9.5
582,414316.0,29.0,9.5
583,414316.0,30.0,9.5
584,414316.0,31.0,9.5
585,414316.0,32.0,9.5
586,414316.0,33.0,9.5
587,414316.0,34.0,9.5
588,414316.0,35.0,9.5
589,463475.0,5.0,9.5
590,463475.0,6.0,9.5
591,463475.0,7.0,9.5
592,463475.0,8.0,9.5
593,463475.0,9.0,9.5
594,463475.0,10.0,9.5
595,463475.0,11.0,9.5
596,463475.0,12.0,9.5
597,463475.0,13.0,9.5
598,463475.0,14.0,9.5
599,463475.0,15.0,9.5
600,463475.0,16.0,9.5
601,463475.0,17.0,9.5
602,463475.0,18.0,9.5
603,463475.0,19.0,9.5
604,463475.0,20.0,9.5
605,463475.0,21.0,9.5
606,463475.0,22.0,9.5
607,463475.0,23.0,9.5
608,463475.0,24.0,9.5
609,463475.0,25.0,9.5
610,463475.0,26.0,9.5
611,463475.0,27.0,9.5
612,463475.0,28.0,9.5
613,463475.0,29.0,9.5
614,463475.0,30.0,9.5
615,463475.0,31.0,9.5
616,463475.0,32.0,9.5
617,463475.0,33.0,9.5
618,463475.0,34.0,9.5
619,463475.0,35.0,9.5
620,420471.0,5.0,10.479446704211576
621,420471.0,6.0,10.451945609575652
622,420471.0,7.0,10.47151695369646
623,420471.0,8.0,10.503231680935613
624,420471.0,9.0,10.474251579531149
625,420471.0,10.0,10.503230236323834
626,420471.0,11.0,10.50323481092064
627,420471.0,12.0,10.503234157408093
628,420471.0,13.0,9.5
629,420471.0,14.0,10.503230236323834
630,420471.0,15.0,10.503232523624852
631,420471.0,16.0,9.5
632,420471.0,17.0,9.5
633,420471.0,18.0,9.5
634,420471.0,19.0,9.5
635,420471.0,20.0,9.5
636,420471.0,21.0,9.5
637,420471.0,22.0,9.5
638,420471.0,23.0,9.5
639,420471.0,24.0,9.5
640,420471.0,25.0,9.5
641,420471.0,26.0,9.5
642,420471.0,27.0,9.5
643,420471.0,28.0,9.5
644,420471.0,29.0,9.5
645,420471.0,30.0,9.5
646,420471.0,31.0,9.5
647,420471.0,32.0,9.5
648,420471.0,33.0,9.5
649,420471.0,34.0,9.5
650,420471.0,35.0,9.5
651,446593.0,5.0,10.503248700931797
652,446593.0,6.0,10.503235618200257
653,446593.0,7.0,10.503235981162973
654,446593.0,8.0,10.503230236323834
655,446593.0,9.0,10.503230236323834
656,446593.0,10.0,10.503230236323834
657,446593.0,11.0,10.503230236323834
658,446593.0,12.0,10.503230236323834
659,446593.0,13.0,10.503230236323834
660,446593.0,14.0,10.503230236323834
661,446593.0,15.0,10.503230236323834
662,446593.0,16.0,10.503230236323834
663,446593.0,17.0,10.503230236323834
664,446593.0,18.0,10.503230236323834
665,446593.0,19.0,10.503230236323834
666,446593.0,20.0,10.503230236323834
667,446593.0,21.0,10.503230236323834
668,446593.0,22.0,10.503230236323834
669,446593.0,23.0,9.5
670,446593.0,24.0,10.503230236323834
671,446593.0,25.0,10.503230236323834
672,446593.0,26.0,9.5
673,446593.0,27.0,10.503230236323834
674,446593.0,28.0,9.5
675,446593.0,29.0,9.5
676,446593.0,30.0,9.5
677,446593.0,31.0,9.5
678,446593.0,32.0,9.5
679,446593.0,33.0,9.5
680,446593.0,34.0,9.5
681,446593.0,35.0,9.5
682,361094.0,5.0,10.456735053962916
683,361094.0,6.0,9.5
684,361094.0,7.0,9.5
685,361094.0,8.0,9.5
686,361094.0,9.0,9.5
687,361094.0,10.0,9.5
688,361094.0,11.0,9.5
689,361094.0,12.0,9.5
690,361094.0,13.0,9.5
691,361094.0,14.0,9.5
692,361094.0,15.0,9.5
693,361094.0,16.0,9.5
694,361094.0,17.0,9.5
695,361094.0,18.0,9.5
696,361094.0,19.0,9.5
697,361094.0,20.0,9.5
698,361094.0,21.0,9.5
699,361094.0,22.0,9.5
700,361094.0,23.0,9.5
701,361094.0,24.0,9.5
702,361094.0,25.0,9.5
703,361094.0,26.0,9.5
704,361094.0,27.0,9.5
705,361094.0,28.0,9.5
706,361094.0,29.0,9.5
707,361094.0,30.0,9.5
708,361094.0,31.0,9.5
709,361094.0,32.0,9.5
710,361094.0,33.0,9.5
711,361094.0,34.0,9.5
712,361094.0,35.0,9.5
713,431751.0,5.0,10.503247955531716
714,431751.0,6.0,10.503252194197653
715,431751.0,7.0,10.503235618200257
716,431751.0,8.0,10.503232461805975
717,431751.0,9.0,10.503251658645492
718,431751.0,10.0,10.503252757213719
719,431751.0,11.0,10.503261800615839
720,431751.0,12.0,9.5
721,431751.0,13.0,10.503230236323834
722,431751.0,14.0,10.503230236323834
723,431751.0,15.0,10.503265368690519
724,431751.0,16.0,10.503230236323834
725,431751.0,17.0,10.50326052292022
726,431751.0,18.0,10.503230236323834
727,431751.0,19.0,10.503230236323834
728,431751.0,20.0,9.5
729,431751.0,21.0,9.5
730,431751.0,22.0,9.5
731,431751.0,23.0,9.5
732,431751.0,24.0,9.5
733,431751.0,25.0,9.5
734,431751.0,26.0,9.5
735,431751.0,27.0,9.5
736,431751.0,28.0,9.5
737,431751.0,29.0,9.5
738,431751.0,30.0,9.5
739,431751.0,31.0,9.5
740,431751.0,32.0,9.5
741,431751.0,33.0,9.5
742,431751.0,34.0,9.5
743,431751.0,35.0,9.5
744,453262.0,5.0,10.50324021723534
745,453262.0,6.0,10.503232196867884
746,453262.0,7.0,10.503230236323834
747,453262.0,8.0,10.503230236323834
748,453262.0,9.0,10.503230236323834
749,453262.0,10.0,10.503230236323834
750,453262.0,11.0,10.503230236323834
751,453262.0,12.0,10.503230236323834
752,453262.0,13.0,10.503230236323834
753,453262.0,14.0,10.503230236323834
754,453262.0,15.0,10.503230236323834
755,453262.0,16.0,9.5
756,453262.0,17.0,10.503230236323834
757,453262.0,18.0,10.503230236323834
758,453262.0,19.0,9.5
759,453262.0,20.0,10.503230236323834
760,453262.0,21.0,10.503230236323834
761,453262.0,22.0,9.5
762,453262.0,23.0,10.503230236323834
763,453262.0,24.0,9.5
764,453262.0,25.0,9.5
765,453262.0,26.0,10.503230236323834
766,453262.0,27.0,9.5
767,453262.0,28.0,9.5
768,453262.0,29.0,9.5
769,453262.0,30.0,9.5
770,453262.0,31.0,9.5
771,453262.0,32.0,9.5
772,453262.0,33.0,9.5
773,453262.0,34.0,9.5
774,453262.0,35.0,9.5
775,415890.0,5.0,10.4906778590964
776,415890.0,6.0,10.503230889838944
777,415890.0,7.0,10.475074259395525
778,415890.0,8.0,10.503230236323834
779,415890.0,9.0,10.50326784905402
780,415890.0,10.0,10.503230236323834
781,415890.0,11.0,9.5
782,415890.0,12.0,9.5
783,415890.0,13.0,10.44933378580948
784,415890.0,14.0,10.446075051613215
785,415890.0,15.0,9.5
786,415890.0,16.0,9.5
787,415890.0,17.0,9.5
788,415890.0,18.0,9.5
789,415890.0,19.0,9.5
790,415890.0,20.0,9.5
791,415890.0,21.0,9.5
792,415890.0,22.0,9.5
793,415890.0,23.0,9.5
794,415890.0,24.0,9.5
795,415890.0,25.0,9.5
796,415890.0,26.0,9.5
797,415890.0,27.0,9.5
798,415890.0,28.0,9.5
799,415890.0,29.0,9.5
800,415890.0,30.0,9.5
801,415890.0,31.0,9.5
802,415890.0,32.0,9.5
803,415890.0,33.0,9.5
804,415890.0,34.0,9.5
805,415890.0,35.0,9.5
806,427669.0,5.0,10.49244646915075
807,427669.0,6.0,10.503231988299552
808,427669.0,7.0,10.503232269480554
809,427669.0,8.0,10.503243237754713
810,427669.0,9.0,10.503248980880382
811,427669.0,10.0,10.5032600361786
812,427669.0,11.0,9.5
813,427669.0,12.0,10.5032364744052
814,427669.0,13.0,10.503230236323834
815,427669.0,14.0,10.503230236323834
816,427669.0,15.0,9.5
817,427669.0,16.0,10.503230236323834
818,427669.0,17.0,9.5
819,427669.0,18.0,9.5
820,427669.0,19.0,9.5
821,427669.0,20.0,9.5
822,427669.0,21.0,9.5
823,427669.0,22.0,9.5
824,427669.0,23.0,9.5
825,427669.0,24.0,9.5
826,427669.0,25.0,9.5
827,427669.0,26.0,9.5
828,427669.0,27.0,9.5
829,427669.0,28.0,9.5
830,427669.0,29.0,9.5
831,427669.0,30.0,9.5
832,427669.0,31.0,9.5
833,427669.0,32.0,9.5
834,427669.0,33.0,9.5
835,427669.0,34.0,9.5
836,427669.0,35.0,9.5
837,439447.0,5.0,10.493590709647627
838,439447.0,6.0,10.503261044428832
839,439447.0,7.0,10.503246884755969
840,439447.0,8.0,10.503231522931301
841,439447.0,9.0,10.503246480715669
842,439447.0,10.0,10.503230236323834
843,439447.0,11.0,10.503231575232382
844,439447.0,12.0,10.503230236323834
845,439447.0,13.0,10.503239700983741
846,439447.0,14.0,10.503230236323834
847,439447.0,15.0,10.503240039005652
848,439447.0,16.0,10.503230236323834
849,439447.0,17.0,10.503230236323834
850,439447.0,18.0,10.503230236323834
851,439447.0,19.0,10.503230236323834
852,439447.0,20.0,9.5
853,439447.0,21.0,10.503230236323834
854,439447.0,22.0,10.50323481092064
855,439447.0,23.0,9.5
856,439447.0,24.0,9.5
857,439447.0,25.0,9.5
858,439447.0,26.0,9.5
859,439447.0,27.0,9.5
860,439447.0,28.0,10.503230236323834
861,439447.0,29.0,9.5
862,439447.0,30.0,9.5
863,439447.0,31.0,9.5
864,439447.0,32.0,9.5
865,439447.0,33.0,9.5
866,439447.0,34.0,9.5
867,439447.0,35.0,9.5
868,418968.0,5.0,10.503253057699693
869,418968.0,6.0,10.503237294264428
870,418968.0,7.0,10.503233219758908
871,418968.0,8.0,10.50323745936186
872,418968.0,9.0,10.503243451768624
873,418968.0,10.0,10.503241672776612
874,418968.0,11.0,10.503251349672961
